FIPS,State,County,FIR,FIP,Lo_Thresh,Lo_Type,Hi_Thresh,Hi_Type,P_Below,P_Between,P_Above,CFIR,CFIP,C_Below,C_Above,Meal,Budget,Year,Total,White,Black,Native,Asian,Pacific,Other,Biracial
48191,TX,Hall,0.184,600,1.65,SNAP,1.85,Other Nutrition Program,0.907,0.093,0.0,0.292,230.0,0.93,0.07,2.8,297000,2014,2825.0,0.6711504424778761,0.07221238938053097,0.00495575221238938,0.003185840707964602,0.0,0.13238938053097346,0.1161061946902655
48193,TX,Hamilton,0.173,1440,1.65,SNAP,1.85,Other Nutrition Program,0.529,0.064,0.408,0.243,430.0,0.59,0.41,2.51,639000,2014,8222.0,0.8681585988810508,0.0038919970810021892,0.005959620530284602,0.004621746533690099,0.00024324981756263683,0.04147409389442958,0.07565069326198005
48195,TX,Hansford,0.116,640,1.65,SNAP,1.85,Other Nutrition Program,0.751,0.05,0.2,0.246,410.0,0.68,0.32,2.89,326000,2014,5285.0,0.614569536423841,0.002838221381267739,0.0062440870387890255,0.001892147587511826,0.0005676442762535478,0.24068117313150425,0.13320719016083254
48197,TX,Hardeman,0.193,780,1.65,SNAP,1.85,Other Nutrition Program,0.89,0.11,0.0,0.295,280.0,0.81,0.2,2.76,380000,2014,3549.0,0.7743026204564666,0.040293040293040296,0.00507185122569738,0.00507185122569738,0.0016906170752324597,0.08819385742462665,0.08537616229923922
48199,TX,Hardin,0.187,10350,1.65,SNAP,1.85,Other Nutrition Program,0.548,0.06,0.393,0.275,3840.0,0.62,0.38,2.67,4881000,2014,56231.0,0.8537105866870588,0.05463178673685334,0.004606000248972986,0.007309135530223542,0.0006224324660774306,0.018370649641656737,0.06074940868915723
48201,TX,Harris,0.175,749260,1.65,SNAP,1.85,Other Nutrition Program,0.691,0.039,0.27,0.249,293050.0,0.69,0.31,2.71,358243000,2014,4731145.0,0.36362360485675244,0.19172166568557927,0.011627417887213349,0.07382314429170951,0.0008752638103461213,0.18920388193555682,0.16912502153284248
48203,TX,Harrison,0.207,13860,1.65,SNAP,1.85,Other Nutrition Program,0.611,0.062,0.327,0.268,4510.0,0.67,0.33,2.75,6735000,2014,68839.0,0.6380830633797702,0.1973009485901887,0.010386554133558013,0.007132584726681096,0.0005955926146515784,0.07392611746248492,0.0725751390926655
48205,TX,Hartley,0.145,880,1.65,SNAP,1.85,Other Nutrition Program,0.308,0.042,0.649,0.22,280.0,0.41,0.59,2.84,442000,2014,5382.0,0.6960237829803048,0.036603493125232256,0.005574136008918618,0.004459308807134894,0.0009290226681531029,0.15570419918246006,0.10070605722779635
48207,TX,Haskell,0.165,970,1.65,SNAP,1.85,Other Nutrition Program,0.585,0.039,0.376,0.291,350.0,0.72,0.28,2.77,475000,2014,5416.0,0.7629246676514032,0.03785081240768094,0.00812407680945347,0.0051698670605613,0.0009231905465288035,0.09896602658788774,0.08604135893648449
48209,TX,Hays,0.147,25120,1.65,SNAP,1.85,Other Nutrition Program,0.626,0.026,0.348,0.219,8990.0,0.63,0.37,2.67,11845000,2014,241067.0,0.610170616467621,0.0409886048277035,0.009022387966830797,0.021118610178912915,0.0007840144026349522,0.11727445067139011,0.20064131548490668
48211,TX,Hemphill,0.121,490,1.65,SNAP,1.85,Other Nutrition Program,0.722,0.045,0.232,0.226,280.0,0.84,0.16,2.96,256000,2014,3382.0,0.7013601419278533,0.0014784151389710231,0.008574807806031934,0.003252513305736251,0.0,0.14754583086930811,0.13778829095209935
48213,TX,Henderson,0.195,15390,1.65,SNAP,1.85,Other Nutrition Program,0.711,0.053,0.237,0.308,5430.0,0.78,0.22,2.82,7675000,2014,82150.0,0.7851612903225806,0.058307973219720026,0.008216676810712111,0.006402921485088253,0.0003773584905660377,0.058356664637857575,0.08317711503347534
48215,TX,Hidalgo,0.118,94970,1.65,SNAP,1.85,Other Nutrition Program,1.0,0.0,0.0,0.3,82410.0,0.81,0.19,2.24,37479000,2014,870781.0,0.3451545222047794,0.005452576480194217,0.007068367362172578,0.010390672281549551,0.00020096901517143806,0.22620268471636382,0.405530207939769
48217,TX,Hill,0.186,6500,1.65,SNAP,1.85,Other Nutrition Program,0.686,0.043,0.272,0.288,2420.0,0.76,0.24,2.79,3199000,2014,35874.0,0.7267101521993644,0.05884484584936166,0.01025812566203936,0.0052684395383843455,0.0005575068294586609,0.09477616100797234,0.1035847689134192
48219,TX,Hockley,0.126,2930,1.65,SNAP,1.85,Other Nutrition Program,0.678,0.069,0.253,0.217,1350.0,0.68,0.32,2.74,1419000,2014,21537.0,0.6389004968194271,0.029948460788410642,0.010540000928634443,0.0024144495519338813,0.00018572688861029856,0.14927798672052747,0.16873287830245623
48221,TX,Hood,0.165,8650,1.65,SNAP,1.85,Other Nutrition Program,0.536,0.072,0.393,0.265,2900.0,0.71,0.29,2.63,4017000,2014,61598.0,0.8389558102535797,0.008490535406993734,0.008133380953927075,0.007727523620896782,0.0008604175460242215,0.04578070716581707,0.09005162505276146
48223,TX,Hopkins,0.189,6720,1.65,SNAP,1.85,Other Nutrition Program,0.72,0.049,0.231,0.304,2740.0,0.8,0.2,2.78,3298000,2014,36787.0,0.7479272569114089,0.0653763557778563,0.00872590860901949,0.007883219615625084,0.0003262021909913828,0.08369804550520564,0.08606301138989317
48225,TX,Houston,0.232,5370,1.65,SNAP,1.85,Other Nutrition Program,0.634,0.05,0.316,0.305,1400.0,0.69,0.31,2.4,2277000,2014,22066.0,0.6086286594761171,0.2354300734161153,0.005936735248799057,0.00625396537659748,0.0004531858968548899,0.08787274540016314,0.05542463518535303
48227,TX,Howard,0.145,5180,1.65,SNAP,1.85,Other Nutrition Program,0.584,0.048,0.367,0.242,1930.0,0.78,0.22,2.62,2398000,2014,34860.0,0.678829604130809,0.049368904188181295,0.011589213998852554,0.011675272518646012,0.0006884681583476765,0.10814687320711418,0.13970166379804935
48229,TX,Hudspeth,0.126,420,1.65,SNAP,1.85,Other Nutrition Program,0.926,0.074,0.0,0.327,290.0,0.82,0.18,2.7,200000,2014,3202.0,0.5852592129918801,0.004996876951905059,0.012179887570268583,0.003123048094940662,0.0,0.1942535915053092,0.20018738288569643
48231,TX,Hunt,0.2,17440,1.65,SNAP,1.85,Other Nutrition Program,0.676,0.037,0.287,0.288,6110.0,0.75,0.25,2.87,8847000,2014,99956.0,0.7060706710952819,0.08017527712193365,0.012635559646244347,0.01016447236784185,0.0015706911040857979,0.07401256552883269,0.11537076313577975
48233,TX,Hutchinson,0.16,3510,1.65,SNAP,1.85,Other Nutrition Program,0.671,0.057,0.273,0.259,1500.0,0.76,0.25,3.1,1920000,2014,20617.0,0.7406024154823689,0.022748217490420528,0.018964931852354854,0.005383906484939613,9.7007324052966e-05,0.09972352912644905,0.11247999223941407
48235,TX,Irion,0.133,220,1.65,SNAP,1.85,Other Nutrition Program,0.485,0.118,0.396,0.23,90.0,0.67,0.33,2.51,98000,2014,1513.0,0.7931262392597488,0.004626569729015202,0.010575016523463317,0.0,0.0006609385327164573,0.08327825512227363,0.10773298083278256
48237,TX,Jack,0.174,1560,1.65,SNAP,1.85,Other Nutrition Program,0.587,0.037,0.376,0.28,550.0,0.77,0.23,3.02,833000,2014,8472.0,0.7864730878186968,0.03670915958451369,0.008262511803588292,0.00483947119924457,0.0005901794145420207,0.09194995278564684,0.0711756373937677
48239,TX,Jackson,0.147,2100,1.65,SNAP,1.85,Other Nutrition Program,0.595,0.066,0.34,0.234,870.0,0.62,0.38,2.42,898000,2014,14988.0,0.652655457699493,0.06745396317053642,0.0053376034160661865,0.010541766746730718,0.00033360021350413666,0.12396583933813718,0.13971176941553243
48241,TX,Jasper,0.224,8030,1.65,SNAP,1.85,Other Nutrition Program,0.657,0.058,0.286,0.308,2740.0,0.76,0.24,2.64,3740000,2014,32980.0,0.7376288659793815,0.16961795027289267,0.005518496058217102,0.0038508186779866588,0.0005761067313523348,0.03511218920557914,0.04769557307459066
48243,TX,Jeff Davis,0.115,260,1.65,SNAP,1.85,Other Nutrition Program,0.701,0.007,0.292,0.217,90.0,0.9,0.1,2.9,133000,2014,1996.0,0.7349699398797596,0.000501002004008016,0.013026052104208416,0.00751503006012024,0.001002004008016032,0.07665330661322645,0.16633266533066132
48245,TX,Jefferson,0.247,62370,1.65,SNAP,1.85,Other Nutrition Program,0.626,0.053,0.321,0.3,17990.0,0.71,0.29,2.63,28943000,2014,256526.0,0.4245378636083672,0.3307072187614511,0.0069661554774174935,0.039294262569875955,0.0004366029174430662,0.11045274163242712,0.08760515503301809
48247,TX,Jim Hogg,0.061,320,1.65,SNAP,1.85,Other Nutrition Program,1.0,0.0,0.0,0.189,250.0,0.77,0.23,2.2,124000,2014,4838.0,0.4822240595287309,0.0010334849111202976,0.0064076064489458455,0.005374121537825548,0.0010334849111202976,0.13724679619677552,0.3666804464654816
48249,TX,Jim Wells,0.088,3630,1.65,SNAP,1.85,Other Nutrition Program,0.944,0.056,0.0,0.234,2750.0,0.72,0.28,2.31,1482000,2014,38891.0,0.5704918875832454,0.00681391581599856,0.006788202926126867,0.004062636599727444,0.0004114062379470829,0.1278702013319277,0.2835617495050269
48251,TX,Johnson,0.159,24430,1.65,SNAP,1.85,Other Nutrition Program,0.558,0.047,0.395,0.258,10600.0,0.65,0.36,2.48,10693000,2014,179927.0,0.7217538223835223,0.03762637069478177,0.009553874626932033,0.010070750915649124,0.0052743612687367655,0.09228742767900315,0.12343339243137495
48253,TX,Jones,0.176,3540,1.65,SNAP,1.85,Other Nutrition Program,0.429,0.031,0.54,0.271,980.0,0.71,0.29,2.6,1622000,2014,19663.0,0.6561562325179271,0.10293444540507553,0.006102832731526217,0.005797691094949906,0.000355998576005696,0.15124853786299142,0.07740426181152418
48255,TX,Karnes,0.132,1960,1.65,SNAP,1.85,Other Nutrition Program,0.636,0.01,0.354,0.273,820.0,0.73,0.27,2.57,888000,2014,14710.0,0.5584636301835486,0.07980965329707682,0.0059143439836845686,0.01026512576478586,0.00027192386131883074,0.1672331747110809,0.17804214819850442
48257,TX,Kaufman,0.168,18010,1.65,SNAP,1.85,Other Nutrition Program,0.546,0.059,0.395,0.251,7580.0,0.62,0.38,2.74,8706000,2014,145310.0,0.6017135778680063,0.1510425985823412,0.00972403826302388,0.01496111761062556,0.0005643107838414424,0.09188631202257243,0.13010804486958916
48259,TX,Kendall,0.138,4980,1.65,SNAP,1.85,Other Nutrition Program,0.469,0.056,0.475,0.229,1960.0,0.57,0.43,2.84,2496000,2014,44279.0,0.7779985997877098,0.007836672011563043,0.006526795998102938,0.00855936222588586,0.0008807786987059329,0.056798934031933875,0.1413988572460986
48261,TX,Kenedy,0.141,70,1.65,SNAP,1.85,Other Nutrition Program,0.945,0.012,0.043,0.305,50.0,0.7,0.3,2.29,28000,2014,350.0,0.3914285714285714,0.002857142857142857,0.02,0.0,0.002857142857142857,0.22,0.3628571428571429
48263,TX,Kent,0.153,130,1.65,SNAP,1.85,Other Nutrition Program,0.603,0.063,0.334,0.266,50.0,0.69,0.31,2.73,63000,2014,753.0,0.897742363877822,0.0026560424966799467,0.00796812749003984,0.0013280212483399733,0.0,0.041168658698539175,0.049136786188579015
48265,TX,Kerr,0.16,8000,1.65,SNAP,1.85,Other Nutrition Program,0.668,0.053,0.279,0.272,2670.0,0.76,0.24,2.61,3683000,2014,52598.0,0.754819574888779,0.015000570363892162,0.006426099851705388,0.011521350621696642,0.0009506064869386669,0.07217004448838359,0.1391117532986045
48267,TX,Kimble,0.16,720,1.65,SNAP,1.85,Other Nutrition Program,0.665,0.077,0.259,0.287,210.0,0.96,0.04,2.62,333000,2014,4286.0,0.8243117125524965,0.0018665422305179655,0.006999533364442371,0.007932804479701353,0.0006999533364442371,0.07676154923005132,0.08142790480634625
48269,TX,King,0.179,50,1.65,SNAP,1.85,Other Nutrition Program,0.549,0.042,0.409,0.222,10.0,0.49,0.51,2.73,24000,2014,265.0,0.9132075471698113,0.0,0.0,0.0,0.01509433962264151,0.026415094339622643,0.045283018867924525
48271,TX,Kinney,0.125,450,1.65,SNAP,1.85,Other Nutrition Program,0.856,0.045,0.098,0.304,240.0,0.8,0.2,2.13,169000,2014,3129.0,0.6430169383189518,0.015020773410035155,0.010546500479386385,0.0031959092361776927,0.0006391818472355385,0.08788750399488654,0.23969319271332695
48273,TX,Kleberg,0.136,4360,1.65,SNAP,1.85,Other Nutrition Program,0.827,0.173,0.0,0.245,1950.0,0.66,0.34,2.44,1881000,2014,31040.0,0.55625,0.036372422680412374,0.007925257731958762,0.026320876288659794,3.2216494845360825e-05,0.11958762886597939,0.2535115979381443
48275,TX,Knox,0.162,610,1.65,SNAP,1.85,Other Nutrition Program,0.76,0.067,0.173,0.274,260.0,0.75,0.25,2.74,295000,2014,3353.0,0.7136892335222189,0.049209662988368624,0.0026841634357291978,0.007157769161944528,0.000894721145243066,0.13540113331345063,0.09096331643304503
48277,TX,Lamar,0.223,11070,1.65,SNAP,1.85,Other Nutrition Program,0.671,0.052,0.277,0.305,3600.0,0.78,0.22,2.82,5516000,2014,50088.0,0.7282981951764894,0.12869349944098388,0.01736942980354576,0.009603098546558058,0.0006388755789809935,0.03791327264015333,0.07748362881328862
48279,TX,Lamb,0.143,1990,1.65,SNAP,1.85,Other Nutrition Program,0.921,0.025,0.054,0.276,1110.0,0.87,0.13,2.77,972000,2014,13045.0,0.5648907627443465,0.03472594863932541,0.00620927558451514,0.0008432349559218092,0.0013031812955155231,0.15868148715983135,0.23334610962054428
48281,TX,Lampasas,0.172,3440,1.65,SNAP,1.85,Other Nutrition Program,0.607,0.034,0.359,0.284,1400.0,0.67,0.33,2.63,1596000,2014,21627.0,0.7553983446617654,0.03426272714662228,0.010773570074443982,0.011652101539741989,0.003976510842927822,0.06209830304711703,0.12183844268738152
48283,TX,La Salle,0.069,480,1.65,SNAP,1.85,Other Nutrition Program,1.0,0.0,0.0,0.21,440.0,1.0,0.0,2.23,189000,2014,6664.0,0.47854141656662663,0.035264105642256904,0.002551020408163265,0.0007503001200480192,0.0,0.1398559423769508,0.3430372148859544
48285,TX,Lavaca,0.158,3070,1.65,SNAP,1.85,Other Nutrition Program,0.576,0.067,0.357,0.235,1060.0,0.72,0.28,2.43,1316000,2014,20337.0,0.7779416826473915,0.06131681172247627,0.005458032158135419,0.0036386881054236123,0.00024585730442051434,0.05718640900821163,0.0942125190539411
48287,TX,Lee,0.164,2730,1.65,SNAP,1.85,Other Nutrition Program,0.573,0.077,0.35,0.237,950.0,0.64,0.36,2.74,1322000,2014,17478.0,0.6719304268222909,0.09675020025174505,0.005664263645726055,0.0034901018423160544,0.00011442956860052638,0.09440439409543426,0.12764618377388717
48289,TX,Leon,0.169,2830,1.65,SNAP,1.85,Other Nutrition Program,0.62,0.085,0.295,0.264,1000.0,0.84,0.16,2.66,1329000,2014,15719.0,0.7882816973089891,0.06011832813792226,0.006807048794452574,0.007061517908263885,0.0003817036707169667,0.0634264266174693,0.07392327756218589
48291,TX,Liberty,0.188,14430,1.65,SNAP,1.85,Other Nutrition Program,0.639,0.055,0.306,0.274,5280.0,0.7,0.3,2.61,6652000,2014,91628.0,0.6096062339023006,0.07826210328720479,0.012005063954249792,0.005445933557427861,0.0001855328065656786,0.18211682018596936,0.11237831230628192
48293,TX,Limestone,0.202,4750,1.65,SNAP,1.85,Other Nutrition Program,0.673,0.056,0.271,0.309,1700.0,0.75,0.25,2.53,2120000,2014,22146.0,0.6329811252596406,0.16824708751015985,0.006637767542671363,0.007315090761311298,0.000812787862367922,0.10629459044522713,0.07771155061862187
48295,TX,Lipscomb,0.134,460,1.65,SNAP,1.85,Other Nutrition Program,0.51,0.062,0.428,0.226,210.0,0.55,0.46,2.93,238000,2014,3059.0,0.6436744033998039,0.0013076168682576005,0.012095456031382805,0.0006538084341288003,0.00032690421706440013,0.18339326577312848,0.15854854527623408
48297,TX,Live Oak,0.128,1500,1.65,SNAP,1.85,Other Nutrition Program,0.588,0.049,0.363,0.243,570.0,0.61,0.39,2.43,645000,2014,11335.0,0.7427437141596824,0.018879576532862815,0.005734450816056462,0.003264225849139832,0.0002646669607410675,0.0646669607410675,0.16444640494044993
48299,TX,Llano,0.18,3460,1.65,SNAP,1.85,Other Nutrition Program,0.612,0.042,0.346,0.301,930.0,0.72,0.28,2.51,1533000,2014,21243.0,0.8656027868003577,0.004942804688603305,0.007955561832132937,0.0062608859388975195,0.00018829732147060207,0.0362472343830909,0.07880242903544697
48301,TX,Loving,0.181,20,1.65,SNAP,1.85,Other Nutrition Program,0.846,0.154,0.0,0.253,0.0,0.0,1.0,2.97,10000,2014,64.0,0.875,0.0,0.015625,0.0,0.0,0.015625,0.09375
48303,TX,Lubbock,0.174,49850,1.65,SNAP,1.85,Other Nutrition Program,0.691,0.041,0.268,0.249,17300.0,0.69,0.31,2.8,24611000,2014,310639.0,0.6171697694107952,0.08781576041643194,0.010320661603984045,0.031229175988848792,0.000798354359883981,0.1132504289545099,0.13941584926554618
48305,TX,Lynn,0.128,740,1.65,SNAP,1.85,Other Nutrition Program,0.826,0.044,0.13,0.254,400.0,0.85,0.15,2.78,363000,2014,5596.0,0.6654753395282345,0.019120800571837026,0.006433166547533953,0.0017869907076483202,0.0007147962830593281,0.1890636168691923,0.11740528949249464
48307,TX,McCulloch,0.148,1220,1.65,SNAP,1.85,Other Nutrition Program,0.792,0.061,0.146,0.273,550.0,0.88,0.13,2.76,595000,2014,7630.0,0.7629095674967235,0.012844036697247707,0.004980340760157274,0.005111402359108781,0.0001310615989515072,0.07391874180865006,0.1401048492791612
48309,TX,McLennan,0.204,48830,1.65,SNAP,1.85,Other Nutrition Program,0.696,0.04,0.264,0.279,16720.0,0.73,0.27,2.43,20972000,2014,260579.0,0.600489678753852,0.14397936902052735,0.009636233157698817,0.01922641502193193,0.0007253078720848571,0.1081936763898856,0.11774931978401944
48311,TX,McMullen,0.084,50,1.65,SNAP,1.85,Other Nutrition Program,0.964,0.036,0.0,0.226,20.0,0.8,0.2,2.47,22000,2014,600.0,0.685,0.005,0.0016666666666666668,0.005,0.008333333333333333,0.041666666666666664,0.25333333333333335
48313,TX,Madison,0.206,2830,1.65,SNAP,1.85,Other Nutrition Program,0.544,0.019,0.437,0.314,880.0,0.78,0.22,2.69,1342000,2014,13455.0,0.5719063545150501,0.1939799331103679,0.007952434039390562,0.007878112225938313,7.432181345224824e-05,0.148197696023783,0.07001114827201783
48315,TX,Marion,0.24,2480,1.65,SNAP,1.85,Other Nutrition Program,0.663,0.073,0.264,0.33,630.0,0.71,0.3,2.81,1230000,2014,9725.0,0.7165038560411311,0.19095115681233935,0.00884318766066838,0.00493573264781491,0.0,0.014704370179948587,0.06406169665809769
48317,TX,Martin,0.113,580,1.65,SNAP,1.85,Other Nutrition Program,0.798,0.068,0.134,0.214,330.0,0.82,0.18,2.64,270000,2014,5237.0,0.6835974794729807,0.016612564445293108,0.013175482146266947,0.00171854114951308,0.00019094901661256445,0.1380561390108841,0.1466488447584495
48319,TX,Mason,0.139,560,1.65,SNAP,1.85,Other Nutrition Program,0.499,0.501,0.0,0.234,180.0,0.58,0.42,2.59,256000,2014,3953.0,0.8064760941057425,0.0022767518340500886,0.0035416139640779155,0.0005059448520111307,0.0,0.07336200354161397,0.11383759170250443
48321,TX,Matagorda,0.182,6650,1.65,SNAP,1.85,Other Nutrition Program,0.759,0.045,0.196,0.299,2800.0,0.76,0.24,2.43,2853000,2014,36255.0,0.5448351951454972,0.10757136946628051,0.008771203971865949,0.01985932974762102,0.0001930768169907599,0.16350848158874637,0.1552613432629982
48323,TX,Maverick,0.113,6280,1.65,SNAP,1.85,Other Nutrition Program,1.0,0.0,0.0,0.296,5400.0,0.87,0.13,2.02,2236000,2014,57887.0,0.2909979788208061,0.003126781488071588,0.02009086668854838,0.003316806882374281,0.00031095064522258884,0.2504707447267953,0.4316858707481818
48325,TX,Medina,0.11,5160,1.65,SNAP,1.85,Other Nutrition Program,0.656,0.021,0.323,0.234,2730.0,0.65,0.35,2.31,2105000,2014,50748.0,0.6275715299125089,0.026917316938598567,0.008157956963821234,0.005143059825017735,0.000827618822416647,0.11957121462914795,0.211811302908489
48327,TX,Menard,0.143,310,1.65,SNAP,1.85,Other Nutrition Program,0.706,0.064,0.231,0.246,140.0,0.57,0.43,2.52,138000,2014,1962.0,0.7701325178389399,0.006625891946992864,0.007135575942915392,0.0025484199796126403,0.0015290519877675841,0.09887869520897044,0.11314984709480122
48329,TX,Midland,0.12,17590,1.65,SNAP,1.85,Other Nutrition Program,0.532,0.053,0.414,0.198,7950.0,0.56,0.44,2.72,8442000,2014,169983.0,0.5789049493184613,0.0650006177088297,0.009118558914715,0.023431754940199903,0.0011236417759423,0.1317896495531906,0.19063082778866122
48331,TX,Milam,0.193,4700,1.65,SNAP,1.85,Other Nutrition Program,0.72,0.022,0.258,0.292,1820.0,0.74,0.26,2.72,2261000,2014,24754.0,0.6973014462309122,0.08818776763351377,0.005938434192453745,0.004807303870081603,0.0007271552072392341,0.09816595297729659,0.10487193988850287
48333,TX,Mills,0.153,740,1.65,SNAP,1.85,Other Nutrition Program,0.59,0.046,0.364,0.251,320.0,0.55,0.45,2.63,344000,2014,4456.0,0.8200179533213644,0.006732495511669659,0.0033662477558348293,0.0011220825852782765,0.0,0.06440754039497307,0.10435368043087971
48335,TX,Mitchell,0.14,1300,1.65,SNAP,1.85,Other Nutrition Program,0.487,0.043,0.47,0.224,400.0,0.62,0.38,2.7,621000,2014,8990.0,0.6005561735261401,0.10689655172413794,0.00978865406006674,0.006006674082313682,0.00011123470522803115,0.1799777530589544,0.09666295884315906
48337,TX,Montague,0.173,3390,1.65,SNAP,1.85,Other Nutrition Program,0.598,0.067,0.335,0.275,1240.0,0.62,0.38,2.73,1631000,2014,19965.0,0.8547958928124217,0.00405709992486852,0.009717004758327073,0.0042073628850488355,0.00020035061357375408,0.035662409216128226,0.09135987978963185
